Date,Open,High,Low,Close,Adj Close,Volume
2020-08-11,0.000016,0.000026,0.000011,0.000024,0.000024,1275
2020-08-12,0.000024,0.000027,0.000022,0.000026,0.000026,53
2020-08-13,null,null,null,null,null,null
2020-08-14,null,null,null,null,null,null
2020-08-15,null,null,null,null,null,null
2020-08-16,0.000026,0.000027,0.000023,0.000023,0.000023,10
2020-08-17,0.000023,0.000028,0.000023,0.000027,0.000027,82
2020-08-18,0.000027,0.000027,0.000026,0.000026,0.000026,19
2020-08-19,0.000026,0.000026,0.000025,0.000026,0.000026,163
2020-08-20,0.000026,0.000026,0.000025,0.000026,0.000026,50
2020-08-21,0.000026,0.000033,0.000025,0.000028,0.000028,162
2020-08-22,0.000027,0.000032,0.000015,0.000024,0.000024,1518
2020-08-23,0.000024,0.000027,0.000024,0.000025,0.000025,178
2020-08-24,0.000025,0.000025,0.000023,0.000024,0.000024,85
2020-08-25,0.000024,0.000025,0.000021,0.000024,0.000024,81
2020-08-26,0.000024,0.000024,0.000022,0.000022,0.000022,159
2020-08-27,0.000022,0.000024,0.000022,0.000023,0.000023,132
2020-08-28,0.000023,0.000024,0.000021,0.000022,0.000022,34
2020-08-29,0.000022,0.000024,0.000022,0.000023,0.000023,89
2020-08-30,0.000023,0.000024,0.000021,0.000022,0.000022,30
2020-08-31,0.000022,0.000024,0.000021,0.000023,0.000023,56
2020-09-01,0.000023,0.000031,0.000023,0.000027,0.000027,7
2020-09-02,0.000027,0.000033,0.000023,0.000024,0.000024,60
2020-09-03,0.000024,0.000024,0.000022,0.000022,0.000022,46
2020-09-04,0.000022,0.000023,0.000020,0.000022,0.000022,602
2020-09-05,0.000022,0.000023,0.000021,0.000022,0.000022,376
2020-09-06,0.000022,0.000023,0.000021,0.000023,0.000023,1723
2020-09-07,0.000023,0.000023,0.000022,0.000023,0.000023,407
2020-09-08,0.000023,0.000024,0.000022,0.000024,0.000024,664
2020-09-09,0.000024,0.000024,0.000022,0.000023,0.000023,74
2020-09-10,0.000023,0.000024,0.000022,0.000022,0.000022,18
2020-09-11,null,null,null,null,null,null
2020-09-12,null,null,null,null,null,null
2020-09-13,null,null,null,null,null,null
2020-09-14,null,null,null,null,null,null
2020-09-15,null,null,null,null,null,null
2020-09-16,null,null,null,null,null,null
2020-09-17,0.000021,0.000021,0.000019,0.000021,0.000021,49
2020-09-18,0.000021,0.000024,0.000021,0.000021,0.000021,83
2020-09-19,0.000021,0.000024,0.000021,0.000022,0.000022,71
2020-09-20,0.000022,0.000024,0.000022,0.000024,0.000024,85
2020-09-21,0.000024,0.000037,0.000021,0.000022,0.000022,484
2020-09-22,0.000022,0.000023,0.000021,0.000023,0.000023,165
2020-09-23,0.000023,0.000023,0.000021,0.000022,0.000022,101
2020-09-24,0.000022,0.000025,0.000021,0.000024,0.000024,40
2020-09-25,0.000024,0.000025,0.000017,0.000017,0.000017,125
2020-09-26,0.000017,0.000024,0.000017,0.000023,0.000023,57
2020-09-27,0.000023,0.000025,0.000022,0.000023,0.000023,104
2020-09-28,0.000023,0.000025,0.000022,0.000023,0.000023,587
2020-09-29,0.000023,0.000025,0.000023,0.000024,0.000024,56
2020-09-30,0.000024,0.000025,0.000023,0.000024,0.000024,68
2020-10-01,0.000024,0.000025,0.000023,0.000024,0.000024,48
2020-10-02,null,null,null,null,null,null
2020-10-03,null,null,null,null,null,null
2020-10-04,null,null,null,null,null,null
2020-10-05,0.000024,0.000025,0.000023,0.000024,0.000024,26
2020-10-06,0.000024,0.000024,0.000024,0.000024,0.000024,102
2020-10-07,0.000024,0.000024,0.000023,0.000024,0.000024,42
2020-10-08,0.000024,0.000025,0.000023,0.000023,0.000023,131
2020-10-09,0.000023,0.000026,0.000023,0.000026,0.000026,25
2020-10-10,0.000025,0.000025,0.000024,0.000025,0.000025,67
2020-10-11,0.000025,0.000027,0.000025,0.000025,0.000025,96
2020-10-12,0.000025,0.000025,0.000023,0.000025,0.000025,317
2020-10-13,0.000025,0.000025,0.000023,0.000024,0.000024,44
2020-10-14,0.000024,0.000026,0.000024,0.000024,0.000024,25
2020-10-15,0.000024,0.000025,0.000024,0.000025,0.000025,17
2020-10-16,0.000025,0.000025,0.000023,0.000024,0.000024,85
2020-10-17,0.000024,0.000024,0.000023,0.000023,0.000023,43
2020-10-18,0.000023,0.000024,0.000019,0.000024,0.000024,70
2020-10-19,0.000024,0.000024,0.000019,0.000024,0.000024,125
2020-10-20,0.000024,0.000025,0.000024,0.000025,0.000025,717
2020-10-21,0.000025,0.000027,0.000025,0.000026,0.000026,410
2020-10-22,0.000026,0.000027,0.000025,0.000026,0.000026,51
2020-10-23,0.000026,0.000027,0.000025,0.000026,0.000026,28
2020-10-24,0.000026,0.000027,0.000026,0.000026,0.000026,74
2020-10-25,0.000026,0.000029,0.000025,0.000026,0.000026,152
2020-10-26,0.000026,0.000028,0.000026,0.000027,0.000027,26
2020-10-27,0.000027,0.000029,0.000026,0.000027,0.000027,74
2020-10-28,0.000027,0.000030,0.000026,0.000028,0.000028,66
2020-10-29,0.000028,0.000028,0.000026,0.000027,0.000027,41
2020-10-30,0.000027,0.000028,0.000026,0.000027,0.000027,78
2020-10-31,0.000027,0.000028,0.000026,0.000027,0.000027,26
2020-11-01,0.000027,0.000027,0.000025,0.000026,0.000026,52
2020-11-02,0.000026,0.000027,0.000025,0.000027,0.000027,120
2020-11-03,0.000027,0.000028,0.000025,0.000027,0.000027,49
2020-11-04,0.000027,0.000028,0.000026,0.000026,0.000026,22
2020-11-05,0.000026,0.000030,0.000026,0.000030,0.000030,442
2020-11-06,0.000030,0.000031,0.000030,0.000031,0.000031,60
2020-11-07,0.000031,0.000033,0.000029,0.000029,0.000029,41
2020-11-08,0.000029,0.000031,0.000029,0.000031,0.000031,9
2020-11-09,0.000031,0.000031,0.000030,0.000030,0.000030,50
2020-11-10,0.000030,0.000030,0.000030,0.000030,0.000030,29
2020-11-11,0.000030,0.000031,0.000030,0.000031,0.000031,25
2020-11-12,0.000031,0.000031,0.000029,0.000031,0.000031,17
2020-11-13,0.000031,0.000044,0.000030,0.000033,0.000033,387
2020-11-14,0.000033,0.000033,0.000029,0.000031,0.000031,0
2020-11-15,0.000031,0.000033,0.000028,0.000031,0.000031,1
2020-11-16,0.000031,0.000038,0.000030,0.000035,0.000035,102
2020-11-17,0.000035,0.000048,0.000033,0.000036,0.000036,140
2020-11-18,0.000036,0.000037,0.000034,0.000035,0.000035,41
2020-11-19,0.000035,0.000041,0.000035,0.000037,0.000037,188
2020-11-20,0.000037,0.000039,0.000035,0.000039,0.000039,61
2020-11-21,0.000039,0.000040,0.000028,0.000037,0.000037,73
2020-11-22,0.000037,0.000039,0.000035,0.000035,0.000035,179
2020-11-23,0.000035,0.000040,0.000035,0.000039,0.000039,170
2020-11-24,0.000039,0.000043,0.000037,0.000041,0.000041,862
2020-11-25,0.000041,0.000043,0.000036,0.000037,0.000037,65
2020-11-26,0.000036,0.000040,0.000032,0.000034,0.000034,77
2020-11-27,0.000034,0.000035,0.000033,0.000034,0.000034,79
2020-11-28,0.000034,0.000035,0.000033,0.000034,0.000034,9
2020-11-29,0.000034,0.000059,0.000028,0.000035,0.000035,41
2020-11-30,0.000036,0.000041,0.000031,0.000041,0.000041,799
2020-12-01,0.000041,0.000042,0.000032,0.000032,0.000032,0
2020-12-02,0.000032,0.000039,0.000027,0.000038,0.000038,12
2020-12-03,0.000038,0.000040,0.000037,0.000040,0.000040,5
2020-12-04,0.000040,0.000040,0.000037,0.000038,0.000038,17
2020-12-05,0.000038,0.000038,0.000033,0.000033,0.000033,131
2020-12-06,0.000033,0.000034,0.000031,0.000031,0.000031,31
2020-12-07,0.000031,0.000038,0.000030,0.000038,0.000038,2
2020-12-08,0.000038,0.000039,0.000035,0.000036,0.000036,224
2020-12-09,0.000036,0.000037,0.000034,0.000037,0.000037,68
2020-12-10,0.000037,0.000037,0.000035,0.000035,0.000035,61
2020-12-11,0.000035,0.000035,0.000030,0.000031,0.000031,227
2020-12-12,0.000031,0.000035,0.000031,0.000035,0.000035,6
2020-12-13,0.000035,0.000039,0.000034,0.000037,0.000037,1
2020-12-14,0.000037,0.000037,0.000036,0.000037,0.000037,7
2020-12-15,0.000037,0.000039,0.000032,0.000038,0.000038,340
2020-12-16,0.000038,0.000043,0.000031,0.000043,0.000043,14
2020-12-17,0.000043,0.000044,0.000037,0.000042,0.000042,177
2020-12-18,0.000042,0.000043,0.000039,0.000039,0.000039,418
2020-12-19,0.000039,0.000041,0.000039,0.000041,0.000041,461
2020-12-20,0.000041,0.000044,0.000040,0.000043,0.000043,90
2020-12-21,0.000043,0.000044,0.000042,0.000043,0.000043,109
2020-12-22,0.000043,0.000043,0.000037,0.000040,0.000040,151
