Date,Open,High,Low,Close,Adj Close,Volume
2020-05-07,0.011761,0.011974,0.010894,0.011724,0.011724,3348156
2020-05-08,0.011724,0.012182,0.011285,0.011825,0.011825,2875018
2020-05-09,null,null,null,null,null,null
2020-05-10,null,null,null,null,null,null
2020-05-11,null,null,null,null,null,null
2020-05-12,null,null,null,null,null,null
2020-05-13,null,null,null,null,null,null
2020-05-14,null,null,null,null,null,null
2020-05-15,null,null,null,null,null,null
2020-05-16,0.011709,0.012196,0.011556,0.011981,0.011981,1258779
2020-05-17,0.011984,0.012386,0.011742,0.011927,0.011927,1996058
2020-05-18,0.011927,0.012676,0.011927,0.012444,0.012444,4606361
2020-05-19,0.012435,0.013479,0.012103,0.012855,0.012855,5259231
2020-05-20,0.013032,0.013912,0.012793,0.013050,0.013050,5670854
2020-05-21,0.013051,0.013098,0.011876,0.012775,0.012775,3632206
2020-05-22,0.012924,0.013069,0.012023,0.012944,0.012944,3731847
2020-05-23,0.012946,0.013185,0.012615,0.012989,0.012989,1552902
2020-05-24,0.012990,0.013627,0.012915,0.013237,0.013237,3774264
2020-05-25,0.013203,0.014122,0.012992,0.013817,0.013817,4512577
2020-05-26,0.013815,0.015383,0.013725,0.013991,0.013991,6160883
2020-05-27,0.013991,0.014548,0.012810,0.012965,0.012965,5279788
2020-05-28,0.012964,0.013168,0.012784,0.013072,0.013072,3184453
2020-05-29,0.013071,0.013481,0.013071,0.013406,0.013406,4123863
2020-05-30,0.013403,0.013772,0.013205,0.013581,0.013581,3739573
2020-05-31,0.013679,0.014204,0.013360,0.013437,0.013437,4651430
2020-06-01,0.013437,0.014025,0.013318,0.013846,0.013846,5722102
2020-06-02,0.013854,0.013995,0.013148,0.013272,0.013272,3739796
2020-06-03,0.013272,0.013730,0.013272,0.013663,0.013663,358024
2020-06-04,0.013665,0.015929,0.013579,0.014166,0.014166,3779126
2020-06-05,0.014166,0.015172,0.013682,0.014506,0.014506,2680732
2020-06-06,0.014506,0.015317,0.014422,0.014847,0.014847,2311499
2020-06-07,0.014847,0.015318,0.014237,0.014749,0.014749,1438943
2020-06-08,0.014752,0.015708,0.014699,0.015425,0.015425,1575533
2020-06-09,0.015414,0.015933,0.015077,0.015371,0.015371,1539563
2020-06-10,0.015372,0.015784,0.015122,0.015700,0.015700,2284156
2020-06-11,null,null,null,null,null,null
2020-06-12,null,null,null,null,null,null
2020-06-13,null,null,null,null,null,null
2020-06-14,0.016252,0.016744,0.016027,0.016345,0.016345,1301746
2020-06-15,0.016345,0.016383,0.014459,0.016033,0.016033,1638373
2020-06-16,0.016038,0.016300,0.015399,0.015985,0.015985,767163
2020-06-17,0.015986,0.016794,0.015619,0.016257,0.016257,3027733
2020-06-18,0.016257,0.017647,0.016105,0.017335,0.017335,3466201
2020-06-19,0.017361,0.017921,0.016247,0.017461,0.017461,5351938
2020-06-20,null,null,null,null,null,null
2020-06-21,0.017074,0.017921,0.017051,0.017211,0.017211,3575740
2020-06-22,null,null,null,null,null,null
2020-06-23,0.016800,0.017696,0.016493,0.017419,0.017419,2129726
2020-06-24,0.017437,0.017759,0.015698,0.016831,0.016831,2456329
2020-06-25,0.016831,0.017674,0.016726,0.017303,0.017303,4028973
2020-06-26,0.017299,0.017399,0.015767,0.016229,0.016229,3573325
2020-06-27,null,null,null,null,null,null
2020-06-28,0.014340,0.014976,0.014069,0.014615,0.014615,1309206
2020-06-29,0.014615,0.014899,0.014376,0.014782,0.014782,3292395
2020-06-30,0.014789,0.014911,0.014191,0.014465,0.014465,1697285
2020-07-01,0.014472,0.014580,0.014185,0.014283,0.014283,1000084
2020-07-02,0.014290,0.015678,0.014266,0.014683,0.014683,1400116
2020-07-03,0.014700,0.015317,0.014562,0.014816,0.014816,1647463
2020-07-04,0.014798,0.014988,0.014477,0.014665,0.014665,3162476
2020-07-05,0.014671,0.015021,0.014187,0.014506,0.014506,1715913
2020-07-06,0.014506,0.015122,0.014399,0.014972,0.014972,2123073
2020-07-07,0.014969,0.015107,0.014312,0.014810,0.014810,2661371
2020-07-08,0.014813,0.015779,0.014713,0.015743,0.015743,1586676
2020-07-09,0.015745,0.015775,0.014737,0.015287,0.015287,3021112
2020-07-10,0.015288,0.015522,0.014932,0.015394,0.015394,1577174
2020-07-11,0.015407,0.016320,0.015244,0.015897,0.015897,3168648
2020-07-12,0.015897,0.016402,0.015536,0.015863,0.015863,1544284
2020-07-13,0.015863,0.015946,0.014780,0.015135,0.015135,2698823
2020-07-14,0.015051,0.015126,0.014636,0.014990,0.014990,1504339
2020-07-15,0.014975,0.015084,0.014654,0.014730,0.014730,439591
2020-07-16,0.014728,0.014910,0.013915,0.014304,0.014304,870056
2020-07-17,0.014303,0.014617,0.013992,0.014253,0.014253,482530
2020-07-18,0.014254,0.014933,0.014024,0.014700,0.014700,921838
2020-07-19,0.014719,0.015096,0.014379,0.014792,0.014792,507763
2020-07-20,0.014878,0.016044,0.014631,0.015369,0.015369,1687455
2020-07-21,0.015383,0.016868,0.015236,0.016359,0.016359,3682121
2020-07-22,0.016369,0.020489,0.016036,0.017751,0.017751,6977849
2020-07-23,0.017751,0.020497,0.017331,0.017412,0.017412,5902280
2020-07-24,0.017412,0.021802,0.016961,0.019638,0.019638,7201507
2020-07-25,0.019620,0.024373,0.019425,0.022054,0.022054,9016205
2020-07-26,0.022056,0.025659,0.022056,0.025275,0.025275,11170533
2020-07-27,0.025219,0.025579,0.020846,0.023160,0.023160,10365722
2020-07-28,0.023165,0.024903,0.022854,0.023993,0.023993,5936030
2020-07-29,0.024029,0.025662,0.023721,0.023832,0.023832,6833876
2020-07-30,0.023762,0.026594,0.023611,0.025661,0.025661,2764858
2020-07-31,0.025684,0.025847,0.022939,0.023638,0.023638,2225649
2020-08-01,0.023638,0.024524,0.022966,0.023780,0.023780,1782532
2020-08-02,0.023766,0.023943,0.022448,0.023383,0.023383,1157836
2020-08-03,0.023422,0.024051,0.022983,0.023046,0.023046,1961563
2020-08-04,0.023044,0.026837,0.022991,0.026481,0.026481,4070203
2020-08-05,0.026473,0.026553,0.024424,0.025354,0.025354,3044477
2020-08-06,0.025354,0.033750,0.025138,0.030614,0.030614,8924326
2020-08-07,0.030564,0.033657,0.029660,0.030752,0.030752,5210201
2020-08-08,0.030768,0.037779,0.030580,0.036410,0.036410,8075381
2020-08-09,0.036510,0.037709,0.034356,0.035031,0.035031,8905594
2020-08-10,0.035041,0.035922,0.032055,0.034674,0.034674,7340812
2020-08-11,0.034662,0.037697,0.032020,0.033881,0.033881,8977314
2020-08-12,0.033924,0.035357,0.032275,0.034465,0.034465,5391450
2020-08-13,null,null,null,null,null,null
2020-08-14,null,null,null,null,null,null
2020-08-15,null,null,null,null,null,null
2020-08-16,0.032246,0.033434,0.032137,0.032962,0.032962,1290416
2020-08-17,0.032962,0.034309,0.030833,0.032344,0.032344,2105209
2020-08-18,0.032346,0.034965,0.032106,0.033340,0.033340,1777175
2020-08-19,0.033340,0.033509,0.030048,0.030667,0.030667,956132
2020-08-20,0.030667,0.032135,0.030667,0.031323,0.031323,896905
2020-08-21,0.031320,0.033436,0.029600,0.030445,0.030445,1945202
2020-08-22,0.030433,0.032702,0.027113,0.031996,0.031996,3073274
2020-08-23,0.031935,0.033173,0.030774,0.031004,0.031004,1627120
2020-08-24,0.030997,0.031776,0.030149,0.031654,0.031654,1142085
2020-08-25,0.031600,0.031905,0.027652,0.028914,0.028914,1577863
2020-08-26,0.028855,0.030274,0.028400,0.029108,0.029108,1196571
2020-08-27,0.029103,0.029167,0.027051,0.028098,0.028098,1123489
2020-08-28,0.028062,0.031349,0.027885,0.029758,0.029758,1664676
2020-08-29,0.029762,0.030956,0.029743,0.030030,0.030030,1267431
