Date,Open,High,Low,Close,Adj Close,Volume
2017-09-27,0.000093,0.000146,0.000089,0.000116,0.000116,372049
2017-09-28,0.000116,0.000124,0.000093,0.000111,0.000111,424899
2017-09-29,0.000111,0.000115,0.000092,0.000096,0.000096,289875
2017-09-30,0.000096,0.000105,0.000083,0.000087,0.000087,267481
2017-10-01,0.000088,0.000095,0.000056,0.000087,0.000087,399236
2017-10-02,0.000088,0.000108,0.000078,0.000107,0.000107,390985
2017-10-03,0.000107,0.000181,0.000081,0.000088,0.000088,304883
2017-10-04,0.000088,0.000102,0.000084,0.000094,0.000094,349608
2017-10-05,0.000095,0.000100,0.000088,0.000097,0.000097,227647
2017-10-06,0.000097,0.000104,0.000090,0.000103,0.000103,166028
2017-10-07,0.000103,0.000109,0.000084,0.000106,0.000106,213933
2017-10-08,0.000106,0.000107,0.000078,0.000086,0.000086,145582
2017-10-09,0.000081,0.000085,0.000065,0.000071,0.000071,159879
2017-10-10,0.000072,0.000076,0.000065,0.000073,0.000073,141326
2017-10-11,0.000073,0.000079,0.000068,0.000079,0.000079,89591
2017-10-12,0.000079,0.000118,0.000064,0.000086,0.000086,103427
2017-10-13,0.000085,0.000090,0.000063,0.000084,0.000084,159065
2017-10-14,0.000084,0.000087,0.000062,0.000070,0.000070,110032
2017-10-15,0.000070,0.000072,0.000063,0.000068,0.000068,97730
2017-10-16,0.000069,0.000219,0.000061,0.000070,0.000070,55275
2017-10-17,0.000069,0.000201,0.000063,0.000066,0.000066,51836
2017-10-18,0.000066,0.000076,0.000057,0.000071,0.000071,183230
2017-10-19,0.000070,0.000071,0.000063,0.000063,0.000063,80708
2017-10-20,0.000063,0.000068,0.000060,0.000064,0.000064,71299
2017-10-21,0.000064,0.000064,0.000059,0.000063,0.000063,44928
2017-10-22,0.000063,0.000077,0.000060,0.000060,0.000060,76945
2017-10-23,0.000060,0.000071,0.000056,0.000058,0.000058,58828
2017-10-24,0.000058,0.000076,0.000057,0.000059,0.000059,95552
2017-10-25,0.000059,0.000062,0.000053,0.000055,0.000055,48389
2017-10-26,0.000054,0.000056,0.000049,0.000050,0.000050,122483
2017-10-27,0.000050,0.000060,0.000050,0.000053,0.000053,149697
2017-10-28,0.000053,0.000057,0.000050,0.000055,0.000055,38249
