Date,Open,High,Low,Close,Adj Close,Volume
2020-05-07,0.000370,0.000469,0.000365,0.000397,0.000397,191
2020-05-08,0.000397,0.000400,0.000391,0.000393,0.000393,36
2020-05-09,null,null,null,null,null,null
2020-05-10,null,null,null,null,null,null
2020-05-11,null,null,null,null,null,null
2020-05-12,null,null,null,null,null,null
2020-05-13,null,null,null,null,null,null
2020-05-14,null,null,null,null,null,null
2020-05-15,null,null,null,null,null,null
2020-05-16,0.000374,0.000473,0.000281,0.000462,0.000462,127
2020-05-17,0.000462,0.000491,0.000461,0.000483,0.000483,1927
2020-05-18,0.000483,0.000582,0.000478,0.000487,0.000487,2998
2020-05-19,0.000537,0.000542,0.000483,0.000491,0.000491,956
2020-05-20,0.000491,0.000585,0.000483,0.000487,0.000487,1896
2020-05-21,0.000487,0.000570,0.000474,0.000545,0.000545,1505
2020-05-22,0.000545,0.000554,0.000466,0.000478,0.000478,737
2020-05-23,0.000478,0.000554,0.000478,0.000553,0.000553,674
2020-05-24,0.000553,0.000557,0.000397,0.000457,0.000457,699
2020-05-25,0.000455,0.000537,0.000453,0.000534,0.000534,1269
2020-05-26,0.000534,0.000535,0.000467,0.000530,0.000530,583
2020-05-27,0.000530,0.000583,0.000446,0.000551,0.000551,489
2020-05-28,0.000551,0.000674,0.000497,0.000664,0.000664,2513
2020-05-29,0.000664,0.000668,0.000586,0.000621,0.000621,787
2020-05-30,0.000593,0.000620,0.000587,0.000620,0.000620,1331
2020-05-31,0.000620,0.000620,0.000577,0.000590,0.000590,280
2020-06-01,0.000590,0.000613,0.000574,0.000610,0.000610,506
2020-06-02,0.000610,0.000667,0.000567,0.000665,0.000665,356
2020-06-03,0.000665,0.000768,0.000657,0.000666,0.000666,1260
2020-06-04,0.000666,0.000749,0.000585,0.000669,0.000669,1078
2020-06-05,0.000669,0.000672,0.000598,0.000598,0.000598,438
2020-06-06,0.000598,0.000642,0.000593,0.000625,0.000625,229
2020-06-07,0.000625,0.000707,0.000592,0.000605,0.000605,1211
2020-06-08,0.000605,0.000608,0.000582,0.000608,0.000608,60
2020-06-09,0.000608,0.000620,0.000559,0.000619,0.000619,46
2020-06-10,0.000619,0.000683,0.000565,0.000680,0.000680,331
2020-06-11,null,null,null,null,null,null
2020-06-12,null,null,null,null,null,null
2020-06-13,null,null,null,null,null,null
2020-06-14,0.000574,0.000575,0.000564,0.000570,0.000570,185
2020-06-15,0.000570,0.000617,0.000545,0.000613,0.000613,525
2020-06-16,0.000613,0.000655,0.000611,0.000650,0.000650,621
2020-06-17,0.000650,0.000663,0.000577,0.000663,0.000663,413
2020-06-18,0.000663,0.000663,0.000563,0.000565,0.000565,855
2020-06-19,0.000565,0.000565,0.000555,0.000557,0.000557,1088
2020-06-20,null,null,null,null,null,null
2020-06-21,0.000559,0.000565,0.000558,0.000558,0.000558,503
2020-06-22,null,null,null,null,null,null
2020-06-23,0.000579,0.000580,0.000571,0.000578,0.000578,309
2020-06-24,0.000578,0.000581,0.000556,0.000558,0.000558,117
2020-06-25,0.000558,0.000561,0.000544,0.000555,0.000555,116
2020-06-26,0.000555,0.000559,0.000545,0.000549,0.000549,115
2020-06-27,null,null,null,null,null,null
2020-06-28,0.000541,0.000552,0.000481,0.000532,0.000532,321
2020-06-29,0.000532,0.000536,0.000457,0.000460,0.000460,516
2020-06-30,0.000460,0.000489,0.000456,0.000484,0.000484,721
2020-07-01,0.000484,0.000532,0.000455,0.000531,0.000531,133
2020-07-02,0.000531,0.000546,0.000451,0.000542,0.000542,215
2020-07-03,0.000542,0.000546,0.000452,0.000454,0.000454,44
2020-07-04,0.000454,0.000552,0.000452,0.000542,0.000542,199
2020-07-05,0.000540,0.000553,0.000503,0.000544,0.000544,317
2020-07-06,0.000544,0.000640,0.000453,0.000635,0.000635,534
