Date,Open,High,Low,Close,Adj Close,Volume
2020-08-05,0.113100,0.118632,0.111767,0.117431,0.117431,98531
2020-08-06,0.117431,0.124785,0.106241,0.118446,0.118446,95949
2020-08-07,0.118431,0.123458,0.108824,0.110077,0.110077,99828
2020-08-08,0.110112,0.113824,0.108130,0.113196,0.113196,95045
2020-08-09,0.113233,0.114005,0.111035,0.113015,0.113015,119003
2020-08-10,0.113015,0.115958,0.112090,0.114161,0.114161,127039
2020-08-11,0.114199,0.154676,0.106361,0.144189,0.144189,103582
2020-08-12,null,null,null,null,null,null
2020-08-13,null,null,null,null,null,null
2020-08-14,null,null,null,null,null,null
2020-08-15,null,null,null,null,null,null
2020-08-16,0.126414,0.126414,0.111518,0.120118,0.120118,117727
2020-08-17,0.120118,0.120266,0.111238,0.112204,0.112204,130050
2020-08-18,0.112180,0.116827,0.108663,0.113690,0.113690,101453
2020-08-19,0.113685,0.120617,0.110342,0.111973,0.111973,224054
2020-08-20,0.111973,0.118252,0.107635,0.116828,0.116828,262101
2020-08-21,0.116816,0.117479,0.111552,0.112381,0.112381,235356
2020-08-22,0.112437,0.118429,0.111288,0.117135,0.117135,228429
2020-08-23,0.117125,0.118601,0.115872,0.118441,0.118441,258588
2020-08-24,0.118405,0.155608,0.117473,0.147030,0.147030,395830
2020-08-25,0.146986,0.149040,0.136015,0.139804,0.139804,364626
2020-08-26,0.139632,0.147768,0.138003,0.146370,0.146370,385176
2020-08-27,0.146323,0.171648,0.146323,0.163711,0.163711,363942
2020-08-28,0.163716,0.166385,0.151405,0.151676,0.151676,348275
2020-08-29,0.151734,0.162633,0.151445,0.155135,0.155135,340361
2020-08-30,0.155044,0.159749,0.150269,0.159737,0.159737,354820
2020-08-31,0.159781,0.163161,0.149545,0.162317,0.162317,286002
2020-09-01,0.162264,0.183025,0.161242,0.171534,0.171534,364229
2020-09-02,0.171548,0.174528,0.162361,0.167197,0.167197,354873
2020-09-03,0.167127,0.167800,0.150614,0.152679,0.152679,325919
2020-09-04,0.152473,0.157207,0.148028,0.151725,0.151725,333159
2020-09-05,null,null,null,null,null,null
2020-09-06,null,null,null,null,null,null
2020-09-07,null,null,null,null,null,null
2020-09-08,null,null,null,null,null,null
2020-09-09,null,null,null,null,null,null
2020-09-10,null,null,null,null,null,null
2020-09-11,null,null,null,null,null,null
2020-09-12,null,null,null,null,null,null
2020-09-13,null,null,null,null,null,null
2020-09-14,null,null,null,null,null,null
2020-09-15,null,null,null,null,null,null
2020-09-16,null,null,null,null,null,null
2020-09-17,null,null,null,null,null,null
2020-09-18,null,null,null,null,null,null
2020-09-19,null,null,null,null,null,null
2020-09-20,null,null,null,null,null,null
2020-09-21,null,null,null,null,null,null
2020-09-22,0.181089,0.185089,0.177202,0.183160,0.183160,375208
2020-09-23,0.183170,0.186252,0.178818,0.180066,0.180066,315558
2020-09-24,0.180033,0.189053,0.179656,0.188184,0.188184,315953
2020-09-25,0.188189,0.188467,0.183153,0.186492,0.186492,346284
2020-09-26,0.186480,0.188589,0.185343,0.186306,0.186306,304379
2020-09-27,0.186306,0.188755,0.185522,0.187705,0.187705,281445
2020-09-28,0.187705,0.192698,0.183550,0.188388,0.188388,342875
2020-09-29,0.188343,0.191428,0.186451,0.189491,0.189491,349936
2020-09-30,0.189483,0.191804,0.185654,0.191216,0.191216,341797
2020-10-01,0.191216,0.192978,0.177371,0.186130,0.186130,327304
2020-10-02,null,null,null,null,null,null
2020-10-03,null,null,null,null,null,null
2020-10-04,null,null,null,null,null,null
2020-10-05,0.184820,0.185826,0.174495,0.184829,0.184829,367873
2020-10-06,0.184850,0.185576,0.178190,0.181673,0.181673,336417
2020-10-07,0.181667,0.184207,0.181067,0.182887,0.182887,355717
2020-10-08,0.182895,0.186990,0.180841,0.186822,0.186822,336012
2020-10-09,0.187039,0.190150,0.170766,0.186518,0.186518,362817
2020-10-10,0.186099,0.193194,0.185972,0.188330,0.188330,336409
2020-10-11,0.188351,0.190427,0.171132,0.187181,0.187181,340146
2020-10-12,0.187210,0.193721,0.187000,0.191107,0.191107,387294
2020-10-13,0.191096,0.191096,0.185880,0.188660,0.188660,333772
2020-10-14,0.188331,0.189654,0.177521,0.182978,0.182978,317888
2020-10-15,0.182977,0.187483,0.171336,0.182865,0.182865,344593
2020-10-16,0.182881,0.183892,0.175838,0.177824,0.177824,318890
2020-10-17,0.177831,0.178424,0.171649,0.176678,0.176678,319209
