Date,Open,High,Low,Close,Adj Close,Volume
2020-06-29,0.018627,0.019104,0.018454,0.018961,0.018961,2747
2020-06-30,0.018959,0.019117,0.015267,0.016152,0.016152,1985
2020-07-01,0.016152,0.017897,0.015340,0.016704,0.016704,2609
2020-07-02,0.016710,0.016816,0.012691,0.014241,0.014241,3138
2020-07-03,0.014238,0.015096,0.012456,0.013517,0.013517,1380
2020-07-04,0.013517,0.015046,0.012333,0.014525,0.014525,1160
2020-07-05,0.014473,0.014710,0.013907,0.013957,0.013957,684
2020-07-06,0.013957,0.015257,0.013957,0.014796,0.014796,1790
2020-07-07,0.014794,0.015368,0.013570,0.013704,0.013704,852
2020-07-08,0.013708,0.013957,0.011597,0.013225,0.013225,5691
2020-07-09,0.013225,0.013225,0.010924,0.012612,0.012612,1209
2020-07-10,0.012613,0.012637,0.011882,0.012623,0.012623,967
2020-07-11,0.012624,0.012681,0.009581,0.010803,0.010803,2913
2020-07-12,0.010803,0.011649,0.009384,0.011214,0.011214,1120
2020-07-13,0.011214,0.012453,0.009240,0.010426,0.010426,1522
2020-07-14,0.010366,0.010366,0.008821,0.009542,0.009542,1403
2020-07-15,0.009542,0.010449,0.009348,0.010345,0.010345,708
2020-07-16,0.010344,0.010349,0.007284,0.008875,0.008875,4173
2020-07-17,0.008874,0.009591,0.007854,0.008960,0.008960,1357
2020-07-18,0.008960,0.009383,0.008792,0.009381,0.009381,594
2020-07-19,0.009381,0.009622,0.008735,0.008994,0.008994,709
2020-07-20,0.009008,0.011001,0.008779,0.010432,0.010432,5889
2020-07-21,0.010432,0.010934,0.008616,0.009553,0.009553,6081
2020-07-22,0.009553,0.010368,0.009458,0.009816,0.009816,2958
2020-07-23,0.009816,0.010381,0.009400,0.010069,0.010069,648
2020-07-24,0.010072,0.010122,0.008894,0.009421,0.009421,1229
2020-07-25,0.009512,0.009876,0.009413,0.009683,0.009683,706
2020-07-26,0.009684,0.009825,0.009460,0.009509,0.009509,673
2020-07-27,0.009509,0.012526,0.009508,0.010965,0.010965,1660
2020-07-28,0.010965,0.011578,0.010288,0.011338,0.011338,1019
2020-07-29,0.011342,0.011706,0.011060,0.011203,0.011203,430
2020-07-30,0.011213,0.011751,0.011103,0.011652,0.011652,529
2020-07-31,0.011651,0.011835,0.010089,0.011712,0.011712,1438
2020-08-01,0.011712,0.012162,0.010408,0.011956,0.011956,912
2020-08-02,0.011955,0.012994,0.011027,0.012053,0.012053,1196
2020-08-03,0.012058,0.013271,0.011523,0.012796,0.012796,1145
2020-08-04,0.012795,0.013011,0.011354,0.012002,0.012002,2577
2020-08-05,0.012004,0.012373,0.011524,0.011629,0.011629,839
2020-08-06,0.011629,0.011678,0.009043,0.011003,0.011003,3681
2020-08-07,0.011002,0.011708,0.009230,0.009924,0.009924,2658
2020-08-08,0.009927,0.011247,0.009883,0.011000,0.011000,803
2020-08-09,0.011004,0.012352,0.010859,0.010989,0.010989,1201
2020-08-10,0.010993,0.011585,0.009504,0.010181,0.010181,2039
2020-08-11,0.010185,0.010222,0.008832,0.009235,0.009235,2004
2020-08-12,0.009240,0.009809,0.008972,0.009377,0.009377,2256
2020-08-13,0.009378,0.013262,0.008870,0.011654,0.011654,4391
2020-08-14,0.011650,0.012311,0.009391,0.009411,0.009411,1841
2020-08-15,0.009414,0.010966,0.008579,0.009908,0.009908,4049
2020-08-16,0.009906,0.010521,0.009395,0.010004,0.010004,2803
2020-08-17,0.010004,0.012497,0.009561,0.010293,0.010293,2942
2020-08-18,0.010291,0.010368,0.009201,0.009575,0.009575,620
2020-08-19,0.009575,0.018517,0.009367,0.012080,0.012080,3468
2020-08-20,0.012080,0.012460,0.011100,0.011642,0.011642,2859
2020-08-21,0.011641,0.011651,0.010635,0.011094,0.011094,882
2020-08-22,0.011094,0.012248,0.010538,0.011092,0.011092,1233
2020-08-23,0.011091,0.011173,0.009706,0.010226,0.010226,1226
2020-08-24,0.010226,0.010392,0.009648,0.010114,0.010114,2089
2020-08-25,0.010112,0.010377,0.009292,0.009407,0.009407,1389
2020-08-26,0.009396,0.010227,0.009109,0.009990,0.009990,2204
2020-08-27,0.009986,0.010109,0.009317,0.009726,0.009726,1417
2020-08-28,0.009726,0.010044,0.009457,0.010033,0.010033,1204
2020-08-29,0.010035,0.011712,0.008291,0.011613,0.011613,4050
2020-08-30,0.011608,0.011805,0.008523,0.011370,0.011370,3434
2020-08-31,0.011372,0.011382,0.009952,0.010546,0.010546,2002
2020-09-01,0.010543,0.011912,0.010319,0.011800,0.011800,963
2020-09-02,0.011801,0.011821,0.009669,0.010256,0.010256,933
2020-09-03,0.010252,0.022169,0.009578,0.010611,0.010611,54402
2020-09-04,0.010310,0.010732,0.008826,0.009438,0.009438,80684
2020-09-05,0.009436,0.010037,0.008826,0.009150,0.009150,48446
2020-09-06,0.009150,0.010342,0.008937,0.009032,0.009032,163508
2020-09-07,0.009033,0.009381,0.008624,0.009233,0.009233,728
